Ma_Don_Vi,Ten_Don_Vi,SBD,Mon_Thi,Diem_Viet,Diem_Nghe,Diem_Doc,Diem_Noi,Tong_Diem,Giai,Lop,Truong
31,Thái Nguyên,31.08.13,Địa lí,,,,,13.000,K.Khích,12,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.08.17,Địa lí,,,,,15.250,Nhì,12,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.08.18,Địa lí,,,,,14.000,K.Khích,12,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.08.20,Địa lí,,,,,14.750,Ba,12,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.08.08,Địa lí,,,,,14.500,Ba,12,THPT Chuyên Bắc Kạn
31,Thái Nguyên,31.09.03,Tiếng Anh,3.40,3.80,5.70,1.30,14.200,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.05,Tiếng Anh,3.60,3.30,5.20,1.30,13.400,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.07,Tiếng Anh,3.40,3.20,5,1.30,12.900,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.09,Tiếng Anh,3.40,3.70,4.50,1.40,13.000,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.10,Tiếng Anh,2.50,3.90,5.50,1,12.900,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.12,Tiếng Anh,3.20,3.40,5.20,1.40,13.200,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.15,Tiếng Anh,3,3.50,5.50,1.10,13.100,K.Khích,,THPT Võ Nhai
31,Thái Nguyên,31.09.17,Tiếng Anh,3.30,4,4.90,1.50,13.700,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.18,Tiếng Anh,3.40,3.90,5.30,1.40,14.000,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.19,Tiếng Anh,3.50,3,5.10,1.20,12.800,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.09.01,Tiếng Anh,3.80,2.80,6.10,1.40,14.100,Ba,,THPT Chuyên Bắc Kạn
31,Thái Nguyên,31.09.06,Tiếng Anh,3.50,3,5.10,1.10,12.700,K.Khích,,THPT Chuyên Bắc Kạn
31,Thái Nguyên,31.09.16,Tiếng Anh,3.10,3.40,5.30,1.50,13.300,K.Khích,,THPT Chuyên Bắc Kạn
31,Thái Nguyên,31.10.02,Tiếng Nga,4.27,1.40,7.10,1.005,13.775,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.03,Tiếng Nga,3.40,1.25,6.30,1.465,12.415,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.04,Tiếng Nga,4.95,1.70,7.55,1.495,15.695,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.06,Tiếng Nga,3.50,1.10,6.45,1.565,12.615,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.08,Tiếng Nga,3.10,1.40,6.80,1.520,12.820,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.09,Tiếng Nga,5.06,1.90,7.50,1.355,15.815,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.10,Tiếng Nga,4.40,1.40,6.35,1.290,13.440,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.11,Tiếng Nga,3.50,0.90,6.60,1.075,12.075,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.10.15,Tiếng Nga,3.10,1.80,6.10,1.010,12.010,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.02,Tiếng Pháp,7.05,2,2.60,1.75,13.400,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.03,Tiếng Pháp,6.50,3,2.45,1.25,13.200,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.07,Tiếng Pháp,6.20,2,1.90,1.55,11.650,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.09,Tiếng Pháp,6.10,2.75,3.30,1.3,13.450,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.10,Tiếng Pháp,6.75,2.75,2.50,1.375,13.375,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.11,Tiếng Pháp,6.05,2.25,3.20,1.55,13.050,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.13,Tiếng Pháp,4.95,2.50,2.60,1.4,11.450,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.14,Tiếng Pháp,6.20,2,2.10,1.425,11.725,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.11.15,Tiếng Pháp,6.75,1,2.40,1.475,11.625,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.06,Tiếng Trung,3.80,3.65,5.10,1.35,13.900,K.Khích,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.01,Tiếng Trung,3.45,4.70,7.30,1.4,16.850,Nhất,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.02,Tiếng Trung,3.55,3.05,6.45,1.25,14.300,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.04,Tiếng Trung,3.05,3.85,6,1.25,14.150,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.05,Tiếng Trung,3.70,4.30,6.50,1.4,15.900,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.08,Tiếng Trung,3.70,2.70,6.30,1.5,14.200,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.09,Tiếng Trung,3.75,3.10,6.05,1.15,14.050,Ba,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.10,Tiếng Trung,3.95,3.85,6.60,1.35,15.750,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.11,Tiếng Trung,4,4.35,6.80,1.25,16.400,Nhì,,THPT Chuyên Thái Nguyên
31,Thái Nguyên,31.12.15,Tiếng Trung,3.90,4.70,6.95,1.4,16.950,Nhất,,THPT Chuyên Thái Nguyên
32,Thanh Hóa,32.01.07,Toán,,,,,24.000,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.02,Toán,,,,,20.000,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.06,Toán,,,,,29.000,Nhất,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.05,Toán,,,,,29.500,Nhất,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.03,Toán,,,,,29.000,Nhất,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.10,Toán,,,,,14.500,K.Khích,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.04,Toán,,,,,21.500,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.09,Toán,,,,,27.500,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.08,Toán,,,,,27.000,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.01.01,Toán,,,,,20.000,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.08,Vật lí,,,,,24.500,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.05,Vật lí,,,,,25.500,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.06,Vật lí,,,,,23.000,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.09,Vật lí,,,,,16.500,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.02,Vật lí,,,,,26.500,Nhất,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.03,Vật lí,,,,,22.250,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.07,Vật lí,,,,,20.250,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.10,Vật lí,,,,,24.500,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.01,Vật lí,,,,,22.500,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.02.04,Vật lí,,,,,34.000,Nhất,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.02,Hoá học,,,,,20.750,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.06,Hoá học,,,,,22.750,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.09,Hoá học,,,,,21.000,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.04,Hoá học,,,,,19.000,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.10,Hoá học,,,,,19.500,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.07,Hoá học,,,,,15.125,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.03,Hoá học,,,,,16.750,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.03.01,Hoá học,,,,,24.125,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.02,Sinh học,,,,,21.750,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.04,Sinh học,,,,,24.250,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.09,Sinh học,,,,,23.000,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.07,Sinh học,,,,,22.750,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.03,Sinh học,,,,,23.000,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.08,Sinh học,,,,,26.250,Nhất,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.01,Sinh học,,,,,21.250,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.05,Sinh học,,,,,21.000,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.10,Sinh học,,,,,21.500,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.04.06,Sinh học,,,,,18.750,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.10,Tin học,,,,,16.297,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.05,Tin học,,,,,19.137,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.06,Tin học,,,,,23.000,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.02,Tin học,,,,,17.100,Ba,10,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.04,Tin học,,,,,16.800,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.09,Tin học,,,,,16.878,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.08,Tin học,,,,,15.910,K.Khích,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.03,Tin học,,,,,17.840,Ba,10,THPT chuyên Lam Sơn
32,Thanh Hóa,32.05.07,Tin học,,,,,16.890,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.02,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.01,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.10,Ngữ văn,,,,,13.250,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.09,Ngữ văn,,,,,13.250,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.04,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.06,Ngữ văn,,,,,12.750,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.07,Ngữ văn,,,,,15.750,Nhất,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.08,Ngữ văn,,,,,13.250,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.03,Ngữ văn,,,,,14.000,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.06.05,Ngữ văn,,,,,13.750,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.09,Lịch sử,,,,,14.250,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.05,Lịch sử,,,,,15.750,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.10,Lịch sử,,,,,16.500,Nhì,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.08,Lịch sử,,,,,14.250,K.Khích,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.07,Lịch sử,,,,,15.000,K.Khích,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.03,Lịch sử,,,,,16.000,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.06,Lịch sử,,,,,15.750,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.04,Lịch sử,,,,,15.500,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.07.02,Lịch sử,,,,,15.500,Ba,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.01,Địa lí,,,,,14.250,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.04,Địa lí,,,,,13.250,K.Khích,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.06,Địa lí,,,,,14.000,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.05,Địa lí,,,,,14.250,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.09,Địa lí,,,,,13.000,K.Khích,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.07,Địa lí,,,,,14.000,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.10,Địa lí,,,,,14.250,Ba,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.08,Địa lí,,,,,13.250,K.Khích,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.02,Địa lí,,,,,13.000,K.Khích,12,THPT chuyên Lam Sơn
32,Thanh Hóa,32.08.03,Địa lí,,,,,15.250,Nhì,11,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.01,Tiếng Anh,3.70,4.30,5.70,1.50,15.200,Nhì,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.04,Tiếng Anh,3.90,4.20,5,1.50,14.600,Nhì,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.09,Tiếng Anh,4,4.60,4.90,1.60,15.100,Nhì,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.05,Tiếng Anh,3.60,4,5.10,1.40,14.100,Ba,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.08,Tiếng Anh,3.70,4.30,5.20,1.40,14.600,Nhì,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.07,Tiếng Anh,4.20,4.10,6.20,1.30,15.800,Nhất,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.02,Tiếng Anh,3.30,3.80,5.40,1.40,13.900,Ba,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.06,Tiếng Anh,3.40,3.70,5,1.50,13.600,K.Khích,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.10,Tiếng Anh,3.40,3,5.30,1.40,13.100,K.Khích,,THPT chuyên Lam Sơn
32,Thanh Hóa,32.09.03,Tiếng Anh,4,3.40,5.80,1.20,14.400,Ba,,THPT chuyên Lam Sơn
34,Vĩnh Long,34.01.01,Toán,,,,,14.500,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.01.13,Toán,,,,,14.000,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.01.14,Toán,,,,,14.500,K.Khích,11,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.01.18,Toán,,,,,19.000,Ba,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.01.30,Toán,,,,,15.000,K.Khích,12,THPT Lê Hoài Đôn
34,Vĩnh Long,34.02.01,Vật lí,,,,,11.750,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.02.06,Vật lí,,,,,11.500,K.Khích,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.02.14,Vật lí,,,,,12.750,K.Khích,12,THCS và THPT Phú Quới
34,Vĩnh Long,34.02.15,Vật lí,,,,,12.750,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.02.21,Vật lí,,,,,10.750,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.02.24,Vật lí,,,,,11.000,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.02.28,Vật lí,,,,,23.750,Nhì,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.02.30,Vật lí,,,,,11.750,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.03.06,Hóa học,,,,,15.375,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.03.08,Hóa học,,,,,14.625,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.03.09,Hóa học,,,,,16.500,K.Khích,11,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.03.10,Hóa học,,,,,22.750,Nhì,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.03.14,Hóa học,,,,,15.750,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.03.15,Hóa học,,,,,22.875,Nhì,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.03.17,Hóa học,,,,,18.250,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.03.20,Hóa học,,,,,14.625,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.03.22,Hóa học,,,,,22.125,Ba,11,THPT Lê Hoài Đôn
34,Vĩnh Long,34.03.23,Hóa học,,,,,15.375,K.Khích,11,THPT Lê Hoài Đôn
34,Vĩnh Long,34.03.29,Hóa học,,,,,20.750,Ba,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.04.01,Sinh học,,,,,22.750,Nhì,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.04.03,Sinh học,,,,,23.750,Nhì,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.04.14,Sinh học,,,,,18.000,K.Khích,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.04.18,Sinh học,,,,,21.750,Ba,12,THPT Hựu Thành
34,Vĩnh Long,34.04.19,Sinh học,,,,,22.500,Nhì,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.04.20,Sinh học,,,,,19.000,K.Khích,11,THPT Tân Lược
34,Vĩnh Long,34.04.25,Sinh học,,,,,19.750,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.04.27,Sinh học,,,,,21.500,Ba,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.04.28,Sinh học,,,,,18.000,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.05.06,Tin học,,,,,14.316,K.Khích,12,THPT Lê Hoài Đôn
34,Vĩnh Long,34.05.15,Tin học,,,,,16.050,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.05.17,Tin học,,,,,13.350,K.Khích,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.05.23,Tin học,,,,,12.390,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.05.28,Tin học,,,,,16.620,Ba,11,THPT Chê Ghê-va-ra
34,Vĩnh Long,34.06.01,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.06.05,Ngữ văn,,,,,12.250,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.06.18,Ngữ văn,,,,,12.250,K.Khích,12,THCS và THPT Phú Quới
34,Vĩnh Long,34.06.22,Ngữ văn,,,,,12.750,Ba,12,THPT Nguyễn Đáng
34,Vĩnh Long,34.06.21,Ngữ văn,,,,,15.500,Nhất,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.06.23,Ngữ văn,,,,,12.250,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.06.24,Ngữ văn,,,,,13.000,Ba,11,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.06.27,Ngữ văn,,,,,12.250,K.Khích,11,THPT Mang Thít
34,Vĩnh Long,34.06.29,Ngữ văn,,,,,12.750,Ba,11,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.07.02,Lịch sử,,,,,14.250,K.Khích,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.07.12,Lịch sử,,,,,15.000,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.07.18,Lịch sử,,,,,17.000,Nhì,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.07.19,Lịch sử,,,,,16.250,Nhì,12,THCS-THPT Đông Thành
34,Vĩnh Long,34.07.20,Lịch sử,,,,,15.500,Ba,12,THPT Nguyễn Thông
34,Vĩnh Long,34.07.21,Lịch sử,,,,,16.750,Nhì,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.07.24,Lịch sử,,,,,14.500,K.Khích,12,THPT Lưu Văn Liệt
34,Vĩnh Long,34.07.25,Lịch sử,,,,,16.750,Nhì,12,THPT Phạm Hùng
34,Vĩnh Long,34.07.26,Lịch sử,,,,,14.750,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.07.29,Lịch sử,,,,,16.750,Nhì,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.07.30,Lịch sử,,,,,14.500,K.Khích,11,THPT Lưu Văn Liệt
34,Vĩnh Long,34.08.02,Địa lí,,,,,13.250,K.Khích,11,THPT chuyên Bến Tre
34,Vĩnh Long,34.08.19,Địa lí,,,,,13.500,K.Khích,12,THPT Dương Háo Học
34,Vĩnh Long,34.08.23,Địa lí,,,,,14.250,Ba,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.08.28,Địa lí,,,,,13.000,K.Khích,12,THPT Vĩnh Xuân
34,Vĩnh Long,34.08.30,Địa lí,,,,,13.250,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.09.02,Tiếng Anh,3.70,3.60,4.90,1.40,13.600,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.09.07,Tiếng Anh,3.50,2.60,5.50,1.50,13.100,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.09.08,Tiếng Anh,3.50,2.70,5.30,1.40,12.900,K.Khích,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.09.10,Tiếng Anh,3.50,3.60,5.20,1.30,13.600,K.Khích,12,THPT Trần Đại Nghĩa
34,Vĩnh Long,34.09.11,Tiếng Anh,3.40,3.90,5.20,1.40,13.900,Ba,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.09.16,Tiếng Anh,3.40,3.10,4.90,1.40,12.800,K.Khích,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.09.21,Tiếng Anh,3.60,3.60,5.10,1.60,13.900,Ba,12,THPT chuyên Nguyễn Thiện Thành
34,Vĩnh Long,34.09.22,Tiếng Anh,3.60,4.00,5.20,1.50,14.300,Ba,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.09.24,Tiếng Anh,3.20,3.30,5.00,1.30,12.800,K.Khích,12,THPT chuyên Nguyễn Bỉnh Khiêm
34,Vĩnh Long,34.09.28,Tiếng Anh,4.00,4.40,6.20,1.50,16.100,Nhất,12,THPT chuyên Bến Tre
34,Vĩnh Long,34.09.29,Tiếng Anh,3.70,3.90,5.60,1.40,14.600,Nhì,12,THPT chuyên Bến Tre
35,Đại học Quốc gia Hà Nội,35.01.01,Toán,,,,,24.500,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.03,Toán,,,,,24.500,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.02,Toán,,,,,27.000,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.04,Toán,,,,,28.000,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.06,Toán,,,,,20.000,Ba,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.05,Toán,,,,,19.500,Ba,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.07,Toán,,,,,15.500,K.Khích,10,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.08,Toán,,,,,19.000,Ba,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.09,Toán,,,,,27.500,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.01.10,Toán,,,,,24.000,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.01,Vật lí,,,,,18.500,Ba,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.02,Vật lí,,,,,28.000,Nhất,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.03,Vật lí,,,,,22.750,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.04,Vật lí,,,,,30.250,Nhất,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.05,Vật lí,,,,,21.750,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.07,Vật lí,,,,,17.500,Ba,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.09,Vật lí,,,,,23.750,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.08,Vật lí,,,,,27.500,Nhất,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.02.10,Vật lí,,,,,26.250,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.01,Hóa học,,,,,22.750,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.02,Hóa học,,,,,24.250,Nhì,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.03,Hóa học,,,,,29.625,Nhất,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.04,Hóa học,,,,,21.625,Ba,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.05,Hóa học,,,,,31.625,Nhất,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.06,Hóa học,,,,,26.625,Nhì,12,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.07,Hóa học,,,,,37.750,Nhất,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.08,Hóa học,,,,,29.750,Nhất,11,THPT Chuyên Khoa học Tự nhiên
35,Đại học Quốc gia Hà Nội,35.03.09,Hóa học,,,,,23.500,Nhì,11,THPT Chuyên Khoa học Tự nhiên
